"Year","Category","Nominee","Won"
"2008 (81st)","ACTOR IN A SUPPORTING ROLE","Milk ","no"
"2008 (81st)","ACTOR IN A SUPPORTING ROLE","Tropic Thunder ","no"
"2008 (81st)","ACTOR IN A SUPPORTING ROLE","Doubt ","no"
"2008 (81st)","ACTOR IN A SUPPORTING ROLE","The Dark Knight ","yes"
"2008 (81st)","ACTOR IN A SUPPORTING ROLE","Revolutionary Road ","no"
"2008 (81st)","ACTRESS IN A LEADING ROLE","Rachel Getting Married ","no"
"2008 (81st)","ACTRESS IN A LEADING ROLE","Changeling ","no"
"2008 (81st)","ACTRESS IN A LEADING ROLE","Frozen River ","no"
"2008 (81st)","ACTRESS IN A LEADING ROLE","Doubt ","no"
"2008 (81st)","ACTRESS IN A LEADING ROLE","The Reader ","yes"
"2008 (81st)","ACTRESS IN A SUPPORTING ROLE","Doubt ","no"
"2008 (81st)","ACTRESS IN A SUPPORTING ROLE","Vicky Cristina Barcelona ","yes"
"2008 (81st)","ACTRESS IN A SUPPORTING ROLE","Doubt ","no"
"2008 (81st)","ACTRESS IN A SUPPORTING ROLE","The Curious Case of Benjamin Button ","no"
"2008 (81st)","ACTRESS IN A SUPPORTING ROLE","The Wrestler ","no"
"2008 (81st)","CINEMATOGRAPHY","Changeling","no"
"2008 (81st)","CINEMATOGRAPHY","The Curious Case of Benjamin Button","no"
"2008 (81st)","CINEMATOGRAPHY","The Dark Knight","no"
"2008 (81st)","CINEMATOGRAPHY","The Reader","no"
"2008 (81st)","CINEMATOGRAPHY","Slumdog Millionaire","yes"
"2008 (81st)","COSTUME DESIGN","Australia","no"
"2008 (81st)","COSTUME DESIGN","The Curious Case of Benjamin Button","no"
"2008 (81st)","COSTUME DESIGN","The Duchess","yes"
"2008 (81st)","COSTUME DESIGN","Milk","no"
"2008 (81st)","COSTUME DESIGN","Revolutionary Road","no"
"2008 (81st)","DIRECTING","The Curious Case of Benjamin Button","no"
"2008 (81st)","DIRECTING","Frost/Nixon","no"
"2008 (81st)","DIRECTING","Milk","no"
"2008 (81st)","DIRECTING","The Reader","no"
"2008 (81st)","DIRECTING","Slumdog Millionaire","yes"
"2008 (81st)","FILM EDITING","The Curious Case of Benjamin Button","no"
"2008 (81st)","FILM EDITING","The Dark Knight","no"
"2008 (81st)","FILM EDITING","Frost/Nixon","no"
"2008 (81st)","FILM EDITING","Milk","no"
"2008 (81st)","FILM EDITING","Slumdog Millionaire","yes"
"2008 (81st)","BEST PICTURE","The Curious Case of Benjamin Button","no"
"2008 (81st)","BEST PICTURE","Frost/Nixon","no"
"2008 (81st)","BEST PICTURE","Milk","no"
"2008 (81st)","BEST PICTURE","The Reader","no"
"2008 (81st)","BEST PICTURE","Slumdog Millionaire","yes"
"2008 (81st)","SOUND EDITING","The Dark Knight","yes"
"2008 (81st)","SOUND EDITING","Iron Man","no"
"2008 (81st)","SOUND EDITING","Slumdog Millionaire","no"
"2008 (81st)","SOUND MIXING","The Curious Case of Benjamin Button","no"
"2008 (81st)","SOUND MIXING","The Dark Knight","no"
"2008 (81st)","SOUND MIXING","Slumdog Millionaire","yes"
"2009 (82nd)","ACTOR IN A LEADING ROLE","Crazy Heart ","yes"
"2009 (82nd)","ACTOR IN A LEADING ROLE","Up in the Air ","no"
"2009 (82nd)","ACTOR IN A LEADING ROLE","A Single Man ","no"
"2009 (82nd)","ACTOR IN A LEADING ROLE","Invictus ","no"
"2009 (82nd)","ACTOR IN A LEADING ROLE","The Hurt Locker ","no"
"2009 (82nd)","ACTOR IN A SUPPORTING ROLE","Invictus ","no"
"2009 (82nd)","ACTOR IN A SUPPORTING ROLE","The Messenger ","no"
"2009 (82nd)","ACTOR IN A SUPPORTING ROLE","The Last Station ","no"
"2009 (82nd)","ACTOR IN A SUPPORTING ROLE","The Lovely Bones ","no"
"2009 (82nd)","ACTOR IN A SUPPORTING ROLE","Inglourious Basterds ","yes"
"2009 (82nd)","ACTRESS IN A LEADING ROLE","The Blind Side ","yes"
"2009 (82nd)","ACTRESS IN A LEADING ROLE","The Last Station ","no"
"2009 (82nd)","ACTRESS IN A LEADING ROLE","An Education ","no"
"2009 (82nd)","ACTRESS IN A LEADING ROLE","Precious: Based on the Novel 'Push' by Sapphire ","no"
"2009 (82nd)","ACTRESS IN A LEADING ROLE","Julie & Julia ","no"
"2009 (82nd)","ACTRESS IN A SUPPORTING ROLE","Nine ","no"
"2009 (82nd)","ACTRESS IN A SUPPORTING ROLE","Up in the Air ","no"
"2009 (82nd)","ACTRESS IN A SUPPORTING ROLE","Crazy Heart ","no"
"2009 (82nd)","ACTRESS IN A SUPPORTING ROLE","Up in the Air ","no"
"2009 (82nd)","ACTRESS IN A SUPPORTING ROLE","Precious: Based on the Novel 'Push' by Sapphire ","yes"
"2009 (82nd)","CINEMATOGRAPHY","Avatar","yes"
"2009 (82nd)","CINEMATOGRAPHY","Harry Potter and the Half-Blood Prince","no"
"2009 (82nd)","CINEMATOGRAPHY","The Hurt Locker","no"
"2009 (82nd)","CINEMATOGRAPHY","Inglourious Basterds","no"
"2009 (82nd)","CINEMATOGRAPHY","The White Ribbon","no"
"2009 (82nd)","COSTUME DESIGN","Bright Star","no"
"2009 (82nd)","COSTUME DESIGN","Coco before Chanel","no"
"2009 (82nd)","COSTUME DESIGN","The Imaginarium of Doctor Parnassus","no"
"2009 (82nd)","COSTUME DESIGN","Nine","no"
"2009 (82nd)","COSTUME DESIGN","The Young Victoria","yes"
"2009 (82nd)","DIRECTING","Avatar","no"
"2009 (82nd)","DIRECTING","The Hurt Locker","yes"
"2009 (82nd)","DIRECTING","Inglourious Basterds","no"
"2009 (82nd)","DIRECTING","Precious: Based on the Novel 'Push' by Sapphire","no"
"2009 (82nd)","DIRECTING","Up in the Air","no"
"2009 (82nd)","FILM EDITING","Avatar","no"
"2009 (82nd)","FILM EDITING","District 9","no"
"2009 (82nd)","FILM EDITING","The Hurt Locker","yes"
"2009 (82nd)","FILM EDITING","Inglourious Basterds","no"
"2009 (82nd)","FILM EDITING","Precious: Based on the Novel 'Push' by Sapphire","no"
"2009 (82nd)","BEST PICTURE","Avatar","no"
"2009 (82nd)","BEST PICTURE","The Blind Side","no"
"2009 (82nd)","BEST PICTURE","District 9","no"
"2009 (82nd)","BEST PICTURE","An Education","no"
"2009 (82nd)","BEST PICTURE","The Hurt Locker","yes"
"2009 (82nd)","BEST PICTURE","Inglourious Basterds","no"
"2009 (82nd)","BEST PICTURE","Precious: Based on the Novel 'Push' by Sapphire","no"
"2009 (82nd)","BEST PICTURE","A Serious Man","no"
"2009 (82nd)","BEST PICTURE","Up","no"
"2009 (82nd)","BEST PICTURE","Up in the Air","no"
"2009 (82nd)","SOUND EDITING","Avatar","no"
"2009 (82nd)","SOUND EDITING","The Hurt Locker","yes"
"2009 (82nd)","SOUND EDITING","Inglourious Basterds","no"
"2009 (82nd)","SOUND EDITING","Star Trek","no"
"2009 (82nd)","SOUND EDITING","Up","no"
"2009 (82nd)","SOUND MIXING","Avatar","no"
"2009 (82nd)","SOUND MIXING","The Hurt Locker","yes"
"2009 (82nd)","SOUND MIXING","Inglourious Basterds","no"
"2009 (82nd)","SOUND MIXING","Star Trek","no"
"2009 (82nd)","SOUND MIXING","Transformers: Revenge of the Fallen","no"
"2010 (83rd)","ACTOR IN A LEADING ROLE","Biutiful ","no"
"2010 (83rd)","ACTOR IN A LEADING ROLE","True Grit ","no"
"2010 (83rd)","ACTOR IN A LEADING ROLE","The Social Network ","no"
"2010 (83rd)","ACTOR IN A LEADING ROLE","The King's Speech ","yes"
"2010 (83rd)","ACTOR IN A LEADING ROLE","127 Hours ","no"
"2010 (83rd)","ACTOR IN A SUPPORTING ROLE","The Fighter ","yes"
"2010 (83rd)","ACTOR IN A SUPPORTING ROLE","Winter's Bone ","no"
"2010 (83rd)","ACTOR IN A SUPPORTING ROLE","The Town ","no"
"2010 (83rd)","ACTOR IN A SUPPORTING ROLE","The Kids Are All Right ","no"
"2010 (83rd)","ACTOR IN A SUPPORTING ROLE","The King's Speech ","no"
"2010 (83rd)","ACTRESS IN A LEADING ROLE","The Kids Are All Right ","no"
"2010 (83rd)","ACTRESS IN A LEADING ROLE","Rabbit Hole ","no"
"2010 (83rd)","ACTRESS IN A LEADING ROLE","Winter's Bone ","no"
"2010 (83rd)","ACTRESS IN A LEADING ROLE","Black Swan ","yes"
"2010 (83rd)","ACTRESS IN A LEADING ROLE","Blue Valentine ","no"
"2010 (83rd)","ACTRESS IN A SUPPORTING ROLE","The Fighter ","no"
"2010 (83rd)","ACTRESS IN A SUPPORTING ROLE","The King's Speech ","no"
"2010 (83rd)","ACTRESS IN A SUPPORTING ROLE","The Fighter ","yes"
"2010 (83rd)","ACTRESS IN A SUPPORTING ROLE","True Grit ","no"
"2010 (83rd)","ACTRESS IN A SUPPORTING ROLE","Animal Kingdom ","no"
"2010 (83rd)","CINEMATOGRAPHY","Black Swan","no"
"2010 (83rd)","CINEMATOGRAPHY","Inception","yes"
"2010 (83rd)","CINEMATOGRAPHY","The King's Speech","no"
"2010 (83rd)","CINEMATOGRAPHY","The Social Network","no"
"2010 (83rd)","CINEMATOGRAPHY","True Grit","no"
"2010 (83rd)","COSTUME DESIGN","Alice in Wonderland","yes"
"2010 (83rd)","COSTUME DESIGN","I Am Love","no"
"2010 (83rd)","COSTUME DESIGN","The King's Speech","no"
"2010 (83rd)","COSTUME DESIGN","The Tempest","no"
"2010 (83rd)","COSTUME DESIGN","True Grit","no"
"2010 (83rd)","DIRECTING","Black Swan","no"
"2010 (83rd)","DIRECTING","The Fighter","no"
"2010 (83rd)","DIRECTING","The King's Speech","yes"
"2010 (83rd)","DIRECTING","The Social Network","no"
"2010 (83rd)","DIRECTING","True Grit","no"
"2010 (83rd)","FILM EDITING","Black Swan","no"
"2010 (83rd)","FILM EDITING","The Fighter","no"
"2010 (83rd)","FILM EDITING","The King's Speech","no"
"2010 (83rd)","FILM EDITING","127 Hours","no"
"2010 (83rd)","FILM EDITING","The Social Network","yes"
"2010 (83rd)","BEST PICTURE","Black Swan","no"
"2010 (83rd)","BEST PICTURE","The Fighter","no"
"2010 (83rd)","BEST PICTURE","Inception","no"
"2010 (83rd)","BEST PICTURE","The Kids Are All Right","no"
"2010 (83rd)","BEST PICTURE","The King's Speech","yes"
"2010 (83rd)","BEST PICTURE","127 Hours","no"
"2010 (83rd)","BEST PICTURE","The Social Network","no"
"2010 (83rd)","BEST PICTURE","Toy Story 3","no"
"2010 (83rd)","BEST PICTURE","True Grit","no"
"2010 (83rd)","BEST PICTURE","Winter's Bone","no"
"2010 (83rd)","SOUND EDITING","Inception","yes"
"2010 (83rd)","SOUND EDITING","Toy Story 3","no"
"2010 (83rd)","SOUND EDITING","Tron: Legacy","no"
"2010 (83rd)","SOUND EDITING","True Grit","no"
"2010 (83rd)","SOUND EDITING","Unstoppable","no"
"2010 (83rd)","SOUND MIXING","Inception","yes"
"2010 (83rd)","SOUND MIXING","The King's Speech","no"
"2010 (83rd)","SOUND MIXING","Salt","no"
"2010 (83rd)","SOUND MIXING","The Social Network","no"
"2010 (83rd)","SOUND MIXING","True Grit","no"
"2011 (84th)","ACTOR IN A LEADING ROLE","A Better Life ","no"
"2011 (84th)","ACTOR IN A LEADING ROLE","The Descendants ","no"
"2011 (84th)","ACTOR IN A LEADING ROLE","The Artist ","yes"
"2011 (84th)","ACTOR IN A LEADING ROLE","Tinker Tailor Soldier Spy ","no"
"2011 (84th)","ACTOR IN A LEADING ROLE","Moneyball ","no"
"2011 (84th)","ACTOR IN A SUPPORTING ROLE","My Week with Marilyn ","no"
"2011 (84th)","ACTOR IN A SUPPORTING ROLE","Moneyball ","no"
"2011 (84th)","ACTOR IN A SUPPORTING ROLE","Warrior ","no"
"2011 (84th)","ACTOR IN A SUPPORTING ROLE","Beginners ","yes"
"2011 (84th)","ACTOR IN A SUPPORTING ROLE","Extremely Loud & Incredibly Close ","no"
"2011 (84th)","ACTRESS IN A LEADING ROLE","Albert Nobbs ","no"
"2011 (84th)","ACTRESS IN A LEADING ROLE","The Help ","no"
"2011 (84th)","ACTRESS IN A LEADING ROLE","The Girl with the Dragon Tattoo ","no"
"2011 (84th)","ACTRESS IN A LEADING ROLE","The Iron Lady ","yes"
"2011 (84th)","ACTRESS IN A LEADING ROLE","My Week with Marilyn ","no"
"2011 (84th)","ACTRESS IN A SUPPORTING ROLE","The Artist ","no"
"2011 (84th)","ACTRESS IN A SUPPORTING ROLE","The Help ","no"
"2011 (84th)","ACTRESS IN A SUPPORTING ROLE","Bridesmaids ","no"
"2011 (84th)","ACTRESS IN A SUPPORTING ROLE","Albert Nobbs ","no"
"2011 (84th)","ACTRESS IN A SUPPORTING ROLE","The Help ","yes"
"2011 (84th)","CINEMATOGRAPHY","The Artist","no"
"2011 (84th)","CINEMATOGRAPHY","The Girl with the Dragon Tattoo","no"
"2011 (84th)","CINEMATOGRAPHY","Hugo","yes"
"2011 (84th)","CINEMATOGRAPHY","The Tree of Life","no"
"2011 (84th)","CINEMATOGRAPHY","War Horse","no"
"2011 (84th)","COSTUME DESIGN","Anonymous","no"
"2011 (84th)","COSTUME DESIGN","The Artist","yes"
"2011 (84th)","COSTUME DESIGN","Hugo","no"
"2011 (84th)","COSTUME DESIGN","Jane Eyre","no"
"2011 (84th)","COSTUME DESIGN","W.E.","no"
"2011 (84th)","DIRECTING","The Artist","yes"
"2011 (84th)","DIRECTING","The Descendants","no"
"2011 (84th)","DIRECTING","Hugo","no"
"2011 (84th)","DIRECTING","Midnight in Paris","no"
"2011 (84th)","DIRECTING","The Tree of Life","no"
"2011 (84th)","FILM EDITING","The Artist","no"
"2011 (84th)","FILM EDITING","The Descendants","no"
"2011 (84th)","FILM EDITING","The Girl with the Dragon Tattoo","yes"
"2011 (84th)","FILM EDITING","Hugo","no"
"2011 (84th)","FILM EDITING","Moneyball","no"
"2011 (84th)","BEST PICTURE","The Artist","yes"
"2011 (84th)","BEST PICTURE","The Descendants","no"
"2011 (84th)","BEST PICTURE","Extremely Loud & Incredibly Close","no"
"2011 (84th)","BEST PICTURE","The Help","no"
"2011 (84th)","BEST PICTURE","Hugo","no"
"2011 (84th)","BEST PICTURE","Midnight in Paris","no"
"2011 (84th)","BEST PICTURE","Moneyball","no"
"2011 (84th)","BEST PICTURE","The Tree of Life","no"
"2011 (84th)","BEST PICTURE","War Horse","no"
"2011 (84th)","SOUND EDITING","Drive","no"
"2011 (84th)","SOUND EDITING","The Girl with the Dragon Tattoo","no"
"2011 (84th)","SOUND EDITING","Hugo","yes"
"2011 (84th)","SOUND EDITING","Transformers: Dark of the Moon","no"
"2011 (84th)","SOUND EDITING","War Horse","no"
"2011 (84th)","SOUND MIXING","The Girl with the Dragon Tattoo","no"
"2011 (84th)","SOUND MIXING","Hugo","yes"
"2011 (84th)","SOUND MIXING","Moneyball","no"
"2011 (84th)","SOUND MIXING","Transformers: Dark of the Moon","no"
"2011 (84th)","SOUND MIXING","War Horse","no"
"2012 (85th)","ACTOR IN A LEADING ROLE","Silver Linings Playbook ","no"
"2012 (85th)","ACTOR IN A LEADING ROLE","Lincoln ","yes"
"2012 (85th)","ACTOR IN A LEADING ROLE","Les Mis?rables ","no"
"2012 (85th)","ACTOR IN A LEADING ROLE","The Master ","no"
"2012 (85th)","ACTOR IN A LEADING ROLE","Flight ","no"
"2012 (85th)","ACTOR IN A SUPPORTING ROLE","Argo ","no"
"2012 (85th)","ACTOR IN A SUPPORTING ROLE","Silver Linings Playbook ","no"
"2012 (85th)","ACTOR IN A SUPPORTING ROLE","The Master ","no"
"2012 (85th)","ACTOR IN A SUPPORTING ROLE","Lincoln ","no"
"2012 (85th)","ACTOR IN A SUPPORTING ROLE","Django Unchained ","yes"
"2012 (85th)","ACTRESS IN A LEADING ROLE","Zero Dark Thirty ","no"
"2012 (85th)","ACTRESS IN A LEADING ROLE","Silver Linings Playbook ","yes"
"2012 (85th)","ACTRESS IN A LEADING ROLE","Amour ","no"
"2012 (85th)","ACTRESS IN A LEADING ROLE","Beasts of the Southern Wild ","no"
"2012 (85th)","ACTRESS IN A LEADING ROLE","The Impossible ","no"
"2012 (85th)","ACTRESS IN A SUPPORTING ROLE","The Master ","no"
"2012 (85th)","ACTRESS IN A SUPPORTING ROLE","Lincoln ","no"
"2012 (85th)","ACTRESS IN A SUPPORTING ROLE","Les Mis?rables ","yes"
"2012 (85th)","ACTRESS IN A SUPPORTING ROLE","The Sessions ","no"
"2012 (85th)","ACTRESS IN A SUPPORTING ROLE","Silver Linings Playbook ","no"
"2012 (85th)","CINEMATOGRAPHY","Anna Karenina","no"
"2012 (85th)","CINEMATOGRAPHY","Django Unchained","no"
"2012 (85th)","CINEMATOGRAPHY","Life of Pi","yes"
"2012 (85th)","CINEMATOGRAPHY","Lincoln","no"
"2012 (85th)","CINEMATOGRAPHY","Skyfall","no"
"2012 (85th)","COSTUME DESIGN","Anna Karenina","yes"
"2012 (85th)","COSTUME DESIGN","Les Mis?rables","no"
"2012 (85th)","COSTUME DESIGN","Lincoln","no"
"2012 (85th)","COSTUME DESIGN","Mirror Mirror","no"
"2012 (85th)","COSTUME DESIGN","Snow White and the Huntsman","no"
"2012 (85th)","DIRECTING","Amour","no"
"2012 (85th)","DIRECTING","Beasts of the Southern Wild","no"
"2012 (85th)","DIRECTING","Life of Pi","yes"
"2012 (85th)","DIRECTING","Lincoln","no"
"2012 (85th)","DIRECTING","Silver Linings Playbook","no"
"2012 (85th)","FILM EDITING","Argo","yes"
"2012 (85th)","FILM EDITING","Life of Pi","no"
"2012 (85th)","FILM EDITING","Lincoln","no"
"2012 (85th)","FILM EDITING","Silver Linings Playbook","no"
"2012 (85th)","FILM EDITING","Zero Dark Thirty","no"
"2012 (85th)","BEST PICTURE","Amour","no"
"2012 (85th)","BEST PICTURE","Argo","yes"
"2012 (85th)","BEST PICTURE","Beasts of the Southern Wild","no"
"2012 (85th)","BEST PICTURE","Django Unchained","no"
"2012 (85th)","BEST PICTURE","Les Mis?rables","no"
"2012 (85th)","BEST PICTURE","Life of Pi","no"
"2012 (85th)","BEST PICTURE","Lincoln","no"
"2012 (85th)","BEST PICTURE","Silver Linings Playbook","no"
"2012 (85th)","BEST PICTURE","Zero Dark Thirty","no"
"2012 (85th)","SOUND EDITING","Argo","no"
"2012 (85th)","SOUND EDITING","Django Unchained","no"
"2012 (85th)","SOUND EDITING","Life of Pi","no"
"2012 (85th)","SOUND EDITING","Skyfall","yes"
"2012 (85th)","SOUND EDITING","NA","no"
"2012 (85th)","SOUND EDITING","Zero Dark Thirty","yes"
"2012 (85th)","SOUND EDITING","NA","no"
"2012 (85th)","SOUND MIXING","Argo","no"
"2012 (85th)","SOUND MIXING","Les Mis?rables","yes"
"2012 (85th)","SOUND MIXING","Life of Pi","no"
"2012 (85th)","SOUND MIXING","Lincoln","no"
"2012 (85th)","SOUND MIXING","Skyfall","no"
"2013 (86th)","ACTOR IN A LEADING ROLE","American Hustle ","no"
"2013 (86th)","ACTOR IN A LEADING ROLE","Nebraska ","no"
"2013 (86th)","ACTOR IN A LEADING ROLE","The Wolf of Wall Street ","no"
"2013 (86th)","ACTOR IN A LEADING ROLE","12 Years a Slave ","no"
"2013 (86th)","ACTOR IN A LEADING ROLE","Dallas Buyers Club ","yes"
"2013 (86th)","ACTOR IN A SUPPORTING ROLE","Captain Phillips ","no"
"2013 (86th)","ACTOR IN A SUPPORTING ROLE","American Hustle ","no"
"2013 (86th)","ACTOR IN A SUPPORTING ROLE","12 Years a Slave ","no"
"2013 (86th)","ACTOR IN A SUPPORTING ROLE","The Wolf of Wall Street ","no"
"2013 (86th)","ACTOR IN A SUPPORTING ROLE","Dallas Buyers Club ","yes"
"2013 (86th)","ACTRESS IN A LEADING ROLE","American Hustle ","no"
"2013 (86th)","ACTRESS IN A LEADING ROLE","Blue Jasmine ","yes"
"2013 (86th)","ACTRESS IN A LEADING ROLE","Gravity ","no"
"2013 (86th)","ACTRESS IN A LEADING ROLE","Philomena ","no"
"2013 (86th)","ACTRESS IN A LEADING ROLE","August: Osage County ","no"
"2013 (86th)","ACTRESS IN A SUPPORTING ROLE","Blue Jasmine ","no"
"2013 (86th)","ACTRESS IN A SUPPORTING ROLE","American Hustle ","no"
"2013 (86th)","ACTRESS IN A SUPPORTING ROLE","12 Years a Slave ","yes"
"2013 (86th)","ACTRESS IN A SUPPORTING ROLE","August: Osage County ","no"
"2013 (86th)","ACTRESS IN A SUPPORTING ROLE","Nebraska ","no"
"2013 (86th)","CINEMATOGRAPHY","The Grandmaster","no"
"2013 (86th)","CINEMATOGRAPHY","Gravity","yes"
"2013 (86th)","CINEMATOGRAPHY","Inside Llewyn Davis","no"
"2013 (86th)","CINEMATOGRAPHY","Nebraska","no"
"2013 (86th)","CINEMATOGRAPHY","Prisoners","no"
"2013 (86th)","COSTUME DESIGN","American Hustle","no"
"2013 (86th)","COSTUME DESIGN","The Grandmaster","no"
"2013 (86th)","COSTUME DESIGN","The Great Gatsby","yes"
"2013 (86th)","COSTUME DESIGN","The Invisible Woman","no"
"2013 (86th)","COSTUME DESIGN","12 Years a Slave","no"
"2013 (86th)","DIRECTING","American Hustle","no"
"2013 (86th)","DIRECTING","Gravity","yes"
"2013 (86th)","DIRECTING","Nebraska","no"
"2013 (86th)","DIRECTING","12 Years a Slave","no"
"2013 (86th)","DIRECTING","The Wolf of Wall Street","no"
"2013 (86th)","FILM EDITING","American Hustle","no"
"2013 (86th)","FILM EDITING","Captain Phillips","no"
"2013 (86th)","FILM EDITING","Dallas Buyers Club","no"
"2013 (86th)","FILM EDITING","Gravity","yes"
"2013 (86th)","FILM EDITING","12 Years a Slave","no"
"2013 (86th)","BEST PICTURE","American Hustle","no"
"2013 (86th)","BEST PICTURE","Captain Phillips","no"
"2013 (86th)","BEST PICTURE","Dallas Buyers Club","no"
"2013 (86th)","BEST PICTURE","Gravity","no"
"2013 (86th)","BEST PICTURE","Her","no"
"2013 (86th)","BEST PICTURE","Nebraska","no"
"2013 (86th)","BEST PICTURE","Philomena","no"
"2013 (86th)","BEST PICTURE","12 Years a Slave","yes"
"2013 (86th)","BEST PICTURE","The Wolf of Wall Street","no"
"2013 (86th)","SOUND EDITING","All Is Lost","no"
"2013 (86th)","SOUND EDITING","Captain Phillips","no"
"2013 (86th)","SOUND EDITING","Gravity","yes"
"2013 (86th)","SOUND EDITING","The Hobbit: The Desolation of Smaug","no"
"2013 (86th)","SOUND EDITING","Lone Survivor","no"
"2013 (86th)","SOUND MIXING","Captain Phillips","no"
"2013 (86th)","SOUND MIXING","Gravity","yes"
"2013 (86th)","SOUND MIXING","The Hobbit: The Desolation of Smaug","no"
"2013 (86th)","SOUND MIXING","Inside Llewyn Davis","no"
"2013 (86th)","SOUND MIXING","Lone Survivor","no"
"2014 (87th)","ACTOR IN A LEADING ROLE","Foxcatcher ","no"
"2014 (87th)","ACTOR IN A LEADING ROLE","American Sniper ","no"
"2014 (87th)","ACTOR IN A LEADING ROLE","The Imitation Game ","no"
"2014 (87th)","ACTOR IN A LEADING ROLE","Birdman or (The Unexpected Virtue of Ignorance) ","no"
"2014 (87th)","ACTOR IN A LEADING ROLE","The Theory of Everything ","yes"
"2014 (87th)","ACTOR IN A SUPPORTING ROLE","The Judge ","no"
"2014 (87th)","ACTOR IN A SUPPORTING ROLE","Boyhood ","no"
"2014 (87th)","ACTOR IN A SUPPORTING ROLE","Birdman or (The Unexpected Virtue of Ignorance) ","no"
"2014 (87th)","ACTOR IN A SUPPORTING ROLE","Foxcatcher ","no"
"2014 (87th)","ACTOR IN A SUPPORTING ROLE","Whiplash ","yes"
"2014 (87th)","ACTRESS IN A LEADING ROLE","Two Days; One Night ","no"
"2014 (87th)","ACTRESS IN A LEADING ROLE","The Theory of Everything ","no"
"2014 (87th)","ACTRESS IN A LEADING ROLE","Still Alice ","yes"
"2014 (87th)","ACTRESS IN A LEADING ROLE","Gone Girl ","no"
"2014 (87th)","ACTRESS IN A LEADING ROLE","Wild ","no"
"2014 (87th)","ACTRESS IN A SUPPORTING ROLE","Boyhood ","yes"
"2014 (87th)","ACTRESS IN A SUPPORTING ROLE","Wild ","no"
"2014 (87th)","ACTRESS IN A SUPPORTING ROLE","The Imitation Game ","no"
"2014 (87th)","ACTRESS IN A SUPPORTING ROLE","Birdman or (The Unexpected Virtue of Ignorance) ","no"
"2014 (87th)","ACTRESS IN A SUPPORTING ROLE","Into the Woods ","no"
"2014 (87th)","CINEMATOGRAPHY","Birdman or (The Unexpected Virtue of Ignorance)","yes"
